sourcevertex,targetvertex,weight,sourcelon,sourcelat,targetlon,targetlat
556683_192396,556648_192455,1.2854928,0.2613187,51.608597,0.26084855,51.609142
543512_253808,542739_254641,21.22722,0.09678914,52.163887,0.08583584,52.171574
543512_253808,543632_253704,2.9529424,0.09678914,52.163887,0.09848841,52.16292
543522_253819,542750_254649,21.169247,0.09693582,52.163986,0.085999936,52.171642
543522_253819,543644_253714,2.9969356,0.09693582,52.163986,0.09866796,52.16301
328919_385843,329534_385026,19.161596,-3.0696332,53.36466,-3.0602124,53.3574
328919_385843,328790_386244,7.870288,-3.0696332,53.36466,-3.0716655,53.36824
328919_385843,328826_386232,7.4683847,-3.0696332,53.36466,-3.071122,53.368137
328919_385843,329534_385026,19.161596,-3.0696332,53.36466,-3.0602124,53.3574
329534_385026,328919_385843,19.161596,-3.0602124,53.3574,-3.0696332,53.36466
329534_385026,328919_385843,19.161596,-3.0602124,53.3574,-3.0696332,53.36466
329534_385026,330201_384268,18.830343,-3.0602124,53.3574,-3.0500271,53.35067
328978_385766,329547_385038,17.278282,-3.0687294,53.363968,-3.0600135,53.35751
328978_385766,328844_386234,9.125769,-3.0687294,53.363968,-3.070852,53.368156
328978_385766,328880_386256,9.4173155,-3.0687294,53.363968,-3.0703058,53.368362
328978_385766,329547_385038,17.278282,-3.0687294,53.363968,-3.0600135,53.35751
329547_385038,328978_385766,17.278282,-3.0600135,53.35751,-3.0687294,53.363968
329547_385038,328978_385766,17.278282,-3.0600135,53.35751,-3.0687294,53.363968
329547_385038,330220_384273,18.996809,-3.0600135,53.35751,-3.049743,53.350716
328732_386981,327901_388279,28.96441,-3.0726924,53.374863,-3.0854888,53.386406
328732_386981,328820_386594,7.43539,-3.0726924,53.374863,-3.0712938,53.37139
328732_386981,328863_386575,7.9942513,-3.0726924,53.374863,-3.0706432,53.371223
328732_386981,327901_388279,28.96441,-3.0726924,53.374863,-3.0854888,53.386406
327901_388279,328732_386981,28.96441,-3.0854888,53.386406,-3.0726924,53.374863
327901_388279,328732_386981,28.96441,-3.0854888,53.386406,-3.0726924,53.374863
327901_388279,327898_388288,0.17671797,-3.0854888,53.386406,-3.0855358,53.38649
328678_387053,328764_386571,9.238733,-3.073524,53.375504,-3.0721264,53.37118
328678_387053,328803_386592,8.965268,-3.073524,53.375504,-3.0715487,53.37137
328678_387053,327886_388265,27.19313,-3.073524,53.375504,-3.085711,53.38628
328678_387053,328764_386571,9.238733,-3.073524,53.375504,-3.0721264,53.37118
328678_387053,328803_386592,8.965268,-3.073524,53.375504,-3.0715487,53.37137
328764_386571,328678_387053,9.238733,-3.0721264,53.37118,-3.073524,53.375504
328764_386571,328678_387053,9.238733,-3.0721264,53.37118,-3.073524,53.375504
328790_386244,328919_385843,7.870288,-3.0716655,53.36824,-3.0696332,53.36466
328826_386232,328919_385843,7.4683847,-3.071122,53.368137,-3.0696332,53.36466
328826_386232,328815_386396,3.0646029,-3.071122,53.368137,-3.071324,53.36961
328844_386234,328978_385766,9.125769,-3.070852,53.368156,-3.0687294,53.363968
328844_386234,328832_386402,3.1406586,-3.070852,53.368156,-3.0710702,53.369667
328880_386256,328978_385766,9.4173155,-3.0703058,53.368362,-3.0687294,53.363968
328803_386592,328678_387053,8.965268,-3.0715487,53.37137,-3.073524,53.375504
328803_386592,328814_386405,3.4922304,-3.0715487,53.37137,-3.0713413,53.36969
328803_386592,328678_387053,8.965268,-3.0715487,53.37137,-3.073524,53.375504
328820_386594,328732_386981,7.43539,-3.0712938,53.37139,-3.0726924,53.374863
328820_386594,328832_386411,3.418598,-3.0712938,53.37139,-3.071072,53.369747
328863_386575,328732_386981,7.9942513,-3.0706432,53.371223,-3.0726924,53.374863
328815_386396,328826_386232,3.0646029,-3.071324,53.36961,-3.071122,53.368137
328815_386396,328814_386405,0.16870229,-3.071324,53.36961,-3.0713413,53.36969
328832_386402,328844_386234,3.1406586,-3.0710702,53.369667,-3.070852,53.368156
328832_386402,328832_386411,0.16777022,-3.0710702,53.369667,-3.071072,53.369747
328814_386405,328803_386592,3.4922304,-3.0713413,53.36969,-3.0715487,53.37137
328814_386405,328815_386396,0.16870229,-3.0713413,53.36969,-3.071324,53.36961
328832_386411,328820_386594,3.418598,-3.071072,53.369747,-3.0712938,53.37139
328832_386411,328832_386402,0.16777022,-3.071072,53.369747,-3.0710702,53.369667
393260_312140,392971_310979,22.325558,-2.101187,52.706886,-2.105438,52.69644
393260_312140,393278_312524,7.17255,-2.101187,52.706886,-2.1009228,52.710335
392971_310979,393260_312140,22.325558,-2.105438,52.69644,-2.101187,52.706886
392971_310979,392961_310829,2.8101513,-2.105438,52.69644,-2.1055884,52.69509
393277_312128,392992_310976,22.149399,-2.100938,52.706783,-2.1051197,52.69642
393277_312128,393298_312525,7.41824,-2.100938,52.706783,-2.1006308,52.710346
392992_310976,393277_312128,22.149399,-2.1051197,52.69642,-2.100938,52.706783
392992_310976,392988_310773,3.800555,-2.1051197,52.69642,-2.1051877,52.694588
390514_321234,391550_320665,22.07241,-2.1420996,52.78859,-2.1267228,52.783493
390514_321234,390034_321728,12.906564,-2.1420996,52.78859,-2.1492321,52.793022
391550_320665,390514_321234,22.07241,-2.1267228,52.783493,-2.1420996,52.78859
391550_320665,392100_320004,16.196724,-2.1267228,52.783493,-2.1185522,52.777557
391558_320682,390507_321262,22.422491,-2.1266046,52.783646,-2.142204,52.78884
391558_320682,392130_319991,16.888683,-2.1266046,52.783646,-2.118107,52.777443
390507_321262,391558_320682,22.422491,-2.142204,52.78884,-2.1266046,52.783646
390507_321262,390050_321739,12.376596,-2.142204,52.78884,-2.1489952,52.79312
389672_323724,390050_321739,38.323566,-2.1546643,52.81096,-2.1489952,52.79312
389672_323724,389669_323740,0.3034777,-2.1546643,52.81096,-2.1547093,52.8111
390050_321739,389672_323724,38.323566,-2.1489952,52.79312,-2.1546643,52.81096
390050_321739,390507_321262,12.376596,-2.1489952,52.79312,-2.142204,52.78884
389651_323715,390034_321728,38.365135,-2.1549754,52.810875,-2.1492321,52.793022
389651_323715,389647_323739,0.45353884,-2.1549754,52.810875,-2.1550355,52.811092
390034_321728,389651_323715,38.365135,-2.1492321,52.793022,-2.1549754,52.810875
390034_321728,390514_321234,12.906564,-2.1492321,52.793022,-2.1420996,52.78859
388512_332399,387674_333328,23.41215,-2.1721823,52.888916,-2.1846645,52.897255
388512_332399,388666_332092,6.404349,-2.1721823,52.888916,-2.1698828,52.88616
387674_333328,388512_332399,23.41215,-2.1846645,52.897255,-2.1721823,52.888916
387674_333328,387657_333351,0.5346278,-2.1846645,52.897255,-2.184915,52.89746
387657_333351,386800_335388,41.63106,-2.184915,52.89746,-2.1977437,52.915745
387657_333351,387674_333328,0.5346278,-2.184915,52.89746,-2.1846645,52.897255
386800_335388,387657_333351,41.63106,-2.1977437,52.915745,-2.184915,52.89746
386800_335388,386418_335836,10.988018,-2.1977437,52.915745,-2.203439,52.91977
386814_335400,387688_333342,42.141087,-2.1975396,52.91586,-2.184462,52.89738
386814_335400,386433_335847,10.941788,-2.1975396,52.91586,-2.2032113,52.919865
387688_333342,386814_335400,42.141087,-2.184462,52.89738,-2.1975396,52.91586
387688_333342,387707_333317,0.58477247,-2.184462,52.89738,-2.184181,52.897156
392988_310773,393135_310242,10.3100395,-2.1051877,52.694588,-2.1030014,52.689816
392988_310773,393087_310255,9.873651,-2.1051877,52.694588,-2.1037118,52.689934
392988_310773,392992_310976,3.800555,-2.1051877,52.694588,-2.1051197,52.69642
393135_310242,392988_310773,10.3100395,-2.1030014,52.689816,-2.1051877,52.694588
392961_310829,393026_310228,11.372398,-2.1055884,52.69509,-2.1046138,52.68969
392961_310829,393068_310252,10.97646,-2.1055884,52.69509,-2.103993,52.689907
392961_310829,392971_310979,2.8101513,-2.1055884,52.69509,-2.105438,52.69644
393026_310228,392961_310829,11.372398,-2.1046138,52.68969,-2.1055884,52.69509
393068_310252,392961_310829,10.97646,-2.103993,52.689907,-2.1055884,52.69509
393068_310252,393136_310070,3.6219728,-2.103993,52.689907,-2.102983,52.68827
393087_310255,392988_310773,9.873651,-2.1037118,52.689934,-2.1051877,52.694588
393087_310255,393153_310078,3.5222428,-2.1037118,52.689934,-2.1027317,52.688343
393136_310070,393068_310252,3.6219728,-2.102983,52.68827,-2.103993,52.689907
393136_310070,393265_309798,5.6139646,-2.102983,52.68827,-2.101069,52.68583
393153_310078,393087_310255,3.5222428,-2.1027317,52.688343,-2.1037118,52.689934
393153_310078,393287_309808,5.617693,-2.1027317,52.688343,-2.1007402,52.685925
393080_310071,393265_309798,6.202838,-2.1038115,52.68828,-2.101069,52.68583
393265_309798,393080_310071,6.202838,-2.101069,52.68583,-2.1038115,52.68828
393265_309798,393136_310070,5.6139646,-2.101069,52.68583,-2.102983,52.68827
393265_309798,393345_309668,2.8455694,-2.101069,52.68583,-2.0998828,52.684658
393287_309808,393153_310078,5.617693,-2.1007402,52.685925,-2.1027317,52.688343
393287_309808,393188_310109,5.9588256,-2.1007402,52.685925,-2.1022146,52.68862
393287_309808,393363_309683,2.7387557,-2.1007402,52.685925,-2.0996168,52.684795
393188_310109,393287_309808,5.9588256,-2.1022146,52.68862,-2.1007402,52.685925
393289_313959,393218_313341,11.64344,-2.1007922,52.72324,-2.1018386,52.717678
393289_313959,393456_314821,16.356665,-2.1007922,52.72324,-2.098345,52.730984
393218_313341,393289_313959,11.64344,-2.1018386,52.717678,-2.1007922,52.72324
393218_313341,393298_312525,15.280326,-2.1018386,52.717678,-2.1006308,52.710346
393199_313356,393270_313962,11.419001,-2.1021202,52.71781,-2.1010728,52.723267
393199_313356,393278_312524,15.583803,-2.1021202,52.71781,-2.1009228,52.710335
393270_313962,393199_313356,11.419001,-2.1010728,52.723267,-2.1021202,52.71781
393270_313962,393438_314823,16.339329,-2.1010728,52.723267,-2.0986118,52.731003
393456_314821,393289_313959,16.356665,-2.098345,52.730984,-2.1007922,52.72324
393456_314821,393478_315315,9.247682,-2.098345,52.730984,-2.0980191,52.735435
393438_314823,393270_313962,16.339329,-2.0986118,52.731003,-2.1010728,52.723267
393438_314823,393461_315294,8.800667,-2.0986118,52.731003,-2.0982807,52.735237
393461_315294,393438_314823,8.800667,-2.0982807,52.735237,-2.0986118,52.731003
393461_315294,393380_316145,15.936494,-2.0982807,52.735237,-2.0994978,52.742886
393478_315315,393456_314821,9.247682,-2.0980191,52.735435,-2.098345,52.730984
393478_315315,393399_316147,15.56423,-2.0980191,52.735435,-2.0992165,52.742905
393380_316145,393461_315294,15.936494,-2.0994978,52.742886,-2.0982807,52.735237
393380_316145,393003_318198,39.294025,-2.0994978,52.742886,-2.1051135,52.761345
393399_316147,393478_315315,15.56423,-2.0992165,52.742905,-2.0980191,52.735435
393399_316147,393036_318186,38.936115,-2.0992165,52.742905,-2.1046362,52.76123
392271_319609,392130_319991,7.5902977,-2.1159973,52.774017,-2.118107,52.777443
392271_319609,392357_319350,5.0832515,-2.1159973,52.774017,-2.1147232,52.77169
392130_319991,392271_319609,7.5902977,-2.118107,52.777443,-2.1159973,52.774017
392130_319991,391558_320682,16.888683,-2.118107,52.777443,-2.1266046,52.783646
392777_318494,392842_318413,1.935882,-2.1084824,52.763996,-2.1075172,52.763268
392777_318494,392643_318672,4.1469073,-2.1084824,52.763996,-2.1104581,52.765594
392842_318413,392777_318494,1.935882,-2.1075172,52.763268,-2.1084824,52.763996
392842_318413,393003_318198,5.005891,-2.1075172,52.763268,-2.1051135,52.761345
392788_318507,392853_318429,1.8926346,-2.1083195,52.76411,-2.1073546,52.763412
392788_318507,392649_318700,4.4429283,-2.1083195,52.76411,-2.1103814,52.76585
392853_318429,392788_318507,1.8926346,-2.1073546,52.763412,-2.1083195,52.76411
392853_318429,393036_318186,5.673803,-2.1073546,52.763412,-2.1046362,52.76123
392100_320004,392258_319590,8.273869,-2.1185522,52.777557,-2.1161926,52.77384
392100_320004,391550_320665,16.196724,-2.1185522,52.777557,-2.1267228,52.783493
392258_319590,392100_320004,8.273869,-2.1161926,52.77384,-2.1185522,52.777557
392258_319590,392339_319344,4.8176155,-2.1161926,52.77384,-2.1149864,52.771637
389624_323992,389669_323740,4.773063,-2.155385,52.813366,-2.1547093,52.8111
389624_323992,390182_325226,26.294441,-2.155385,52.813366,-2.1471438,52.82447
389669_323740,389624_323992,4.773063,-2.1547093,52.8111,-2.155385,52.813366
389669_323740,389672_323724,0.3034777,-2.1547093,52.8111,-2.1546643,52.81096
389594_324069,389647_323739,6.232105,-2.1558325,52.814056,-2.1550355,52.811092
389594_324069,390175_325253,25.396498,-2.1558325,52.814056,-2.1472485,52.82471
389647_323739,389594_324069,6.232105,-2.1550355,52.811092,-2.1558325,52.814056
389647_323739,389651_323715,0.45353884,-2.1550355,52.811092,-2.1549754,52.810875
390182_325226,389624_323992,26.294441,-2.1471438,52.82447,-2.155385,52.813366
390182_325226,390313_325386,3.8710184,-2.1471438,52.82447,-2.1452045,52.82591
390182_325226,390273_325398,3.629802,-2.1471438,52.82447,-2.1457984,52.82602
390175_325253,389594_324069,25.396498,-2.1472485,52.82471,-2.1558325,52.814056
390175_325253,390257_325409,3.2907197,-2.1472485,52.82471,-2.1460361,52.826115
390175_325253,390231_325453,3.8777292,-2.1472485,52.82471,-2.1464233,52.82651
390348_325781,390257_325497,5.562888,-2.144697,52.82946,-2.1460264,52.826912
390348_325781,390292_325501,5.3416176,-2.144697,52.82946,-2.1455195,52.826942
390348_325781,389301_328199,50.60416,-2.144697,52.82946,-2.1603165,52.851177
390257_325497,390348_325781,5.562888,-2.1460264,52.826912,-2.144697,52.82946
390292_325501,390348_325781,5.3416176,-2.1455195,52.826942,-2.144697,52.82946
390292_325501,390257_325409,1.8365247,-2.1455195,52.826942,-2.1460361,52.826115
390372_325791,390311_325498,5.593273,-2.144341,52.82955,-2.1452374,52.826916
390372_325791,390348_325482,5.828151,-2.144341,52.82955,-2.144688,52.826775
390372_325791,389318_328207,50.574894,-2.144341,52.82955,-2.1600642,52.85125
390311_325498,390372_325791,5.593273,-2.1452374,52.826916,-2.144341,52.82955
390311_325498,390273_325398,1.99572,-2.1452374,52.826916,-2.1457984,52.82602
390348_325482,390372_325791,5.828151,-2.144688,52.826775,-2.144341,52.82955
390257_325409,390175_325253,3.2907197,-2.1460361,52.826115,-2.1472485,52.82471
390257_325409,390292_325501,1.8365247,-2.1460361,52.826115,-2.1455195,52.826942
390231_325453,390175_325253,3.8777292,-2.1464233,52.82651,-2.1472485,52.82471
390313_325386,390182_325226,3.8710184,-2.1452045,52.82591,-2.1471438,52.82447
390273_325398,390182_325226,3.629802,-2.1457984,52.82602,-2.1471438,52.82447
390273_325398,390311_325498,1.99572,-2.1457984,52.82602,-2.1452374,52.826916
389021_330890,389004_330635,4.767471,-2.164566,52.875362,-2.16481,52.87307
389021_330890,388529_332407,30.022669,-2.164566,52.875362,-2.1719298,52.88899
389004_330635,389021_330890,4.767471,-2.16481,52.87307,-2.164566,52.875362
389004_330635,389318_328207,45.90492,-2.16481,52.87307,-2.1600642,52.85125
388666_332092,388512_332399,6.404349,-2.1698828,52.88616,-2.1721823,52.888916
388666_332092,388877_331572,10.466625,-2.1698828,52.88616,-2.166729,52.88149
388877_331572,388666_332092,10.466625,-2.166729,52.88149,-2.1698828,52.88616
388877_331572,389301_328199,63.82073,-2.166729,52.88149,-2.1603165,52.851177
392339_319344,392258_319590,4.8176155,-2.1149864,52.771637,-2.1161926,52.77384
392339_319344,392643_318672,13.816624,-2.1149864,52.771637,-2.1104581,52.765594
387707_333317,387688_333342,0.58477247,-2.184181,52.897156,-2.184462,52.89738
387707_333317,388529_332407,22.957865,-2.184181,52.897156,-2.1719298,52.88899
392357_319350,392271_319609,5.0832515,-2.1147232,52.77169,-2.1159973,52.774017
392357_319350,392649_318700,13.335123,-2.1147232,52.77169,-2.1103814,52.76585
385502_338847,385588_338186,12.417979,-2.2172077,52.946808,-2.2158887,52.940872
385502_338847,385434_339384,10.093802,-2.2172077,52.946808,-2.218231,52.951633
385588_338186,385502_338847,12.417979,-2.2158887,52.940872,-2.2172077,52.946808
385588_338186,386155_336329,36.310326,-2.2158887,52.940872,-2.2073812,52.92419
385482_338852,385572_338187,12.496645,-2.2175055,52.94685,-2.2161362,52.940884
385482_338852,385412_339381,9.95474,-2.2175055,52.94685,-2.21856,52.951607
385572_338187,385482_338852,12.496645,-2.2161362,52.940884,-2.2175055,52.94685
385572_338187,386131_336337,36.160637,-2.2161362,52.940884,-2.2077386,52.92426
385412_339381,385482_338852,9.95474,-2.21856,52.951607,-2.2175055,52.94685
385412_339381,385203_340974,29.942698,-2.21856,52.951607,-2.2217553,52.96592
385434_339384,385502_338847,10.093802,-2.218231,52.951633,-2.2172077,52.946808
385434_339384,385218_341003,30.445637,-2.218231,52.951633,-2.2215333,52.96618
409267_290377,409257_290365,0.29117456,-1.8648849,52.511204,-1.8650326,52.511097
409267_290377,409281_290357,0.45596218,-1.8648849,52.511204,-1.8646791,52.511024
409267_290377,409247_290410,0.69363666,-1.8648849,52.511204,-1.8651742,52.5115
409267_290377,409283_290402,0.56631774,-1.8648849,52.511204,-1.864638,52.51143
409257_290365,409267_290377,0.29117456,-1.8650326,52.511097,-1.8648849,52.511204
409257_290365,409269_290348,0.38773564,-1.8650326,52.511097,-1.8648562,52.510944
409257_290365,409220_290321,1.0714926,-1.8650326,52.511097,-1.8655789,52.5107
409257_290365,409233_290402,0.8295306,-1.8650326,52.511097,-1.865377,52.511436
409281_290357,409269_290348,0.28315887,-1.8646791,52.511024,-1.8648562,52.510944
409281_290357,409321_290304,1.2377715,-1.8646791,52.511024,-1.8640913,52.510548
409281_290357,409267_290377,0.45596218,-1.8646791,52.511024,-1.8648849,52.511204
409281_290357,409328_290366,0.92460036,-1.8646791,52.511024,-1.8639864,52.511105
409269_290348,409281_290357,0.28315887,-1.8648562,52.510944,-1.8646791,52.511024
409269_290348,409303_290301,1.0815587,-1.8648562,52.510944,-1.8643565,52.51052
409269_290348,409257_290365,0.38773564,-1.8648562,52.510944,-1.8650326,52.511097
409269_290348,409251_290304,0.9057728,-1.8648562,52.510944,-1.8651227,52.510548
418608_291607,418714_291128,9.143477,-1.7271755,52.522026,-1.7256343,52.517715
418608_291607,418478_292342,13.935368,-1.7271755,52.522026,-1.729054,52.52864
418714_291128,418608_291607,9.143477,-1.7256343,52.517715,-1.7271755,52.522026
418714_291128,418736_291030,1.8693331,-1.7256343,52.517715,-1.7253234,52.516834
418714_291128,418712_291052,1.4081514,-1.7256343,52.517715,-1.7256753,52.517036
418593_291596,418712_291052,10.380131,-1.7273973,52.521935,-1.7256753,52.517036
418593_291596,418461_292341,14.105002,-1.7273973,52.521935,-1.7292988,52.52863
418712_291052,418593_291596,10.380131,-1.7256753,52.517036,-1.7273973,52.521935
418712_291052,418714_291128,1.4081514,-1.7256753,52.517036,-1.7256343,52.517715
